date_ref;period;store_id;nb_deliveries;avg_delivery_time;nb_late_deliveries
15-03-2019;MTD;2;27;2.111111111111111;11
15-03-2019;MTD;3;5;1.2;0
15-03-2019;QTD;1;29;2.0689655172413794;16
15-03-2019;QTD;2;95;2.042105263157895;37
15-03-2019;QTD;3;19;1.8421052631578947;8
15-03-2019;YTD;1;29;2.0689655172413794;16
15-03-2019;YTD;2;95;2.042105263157895;37
15-03-2019;YTD;3;19;1.8421052631578947;8
16-03-2019;MTD;1;8;2.125;5
16-03-2019;MTD;2;28;2.142857142857143;11
16-03-2019;MTD;3;5;1.2;0
16-03-2019;QTD;1;30;2.033333333333333;16
16-03-2019;QTD;2;96;2.0520833333333335;37
16-03-2019;QTD;3;19;1.8421052631578947;8
16-03-2019;YTD;1;30;2.033333333333333;16
16-03-2019;YTD;2;96;2.0520833333333335;37
16-03-2019;YTD;3;19;1.8421052631578947;8
17-03-2019;MTD;1;8;2.125;5
17-03-2019;MTD;2;28;2.142857142857143;11
17-03-2019;MTD;3;5;1.2;0
17-03-2019;QTD;1;30;2.033333333333333;16
17-03-2019;QTD;2;96;2.0520833333333335;37
17-03-2019;QTD;3;19;1.8421052631578947;8
17-03-2019;YTD;1;30;2.033333333333333;16
17-03-2019;YTD;2;96;2.0520833333333335;37
17-03-2019;YTD;3;19;1.8421052631578947;8
18-03-2019;MTD;1;9;2.111111111111111;6
18-03-2019;MTD;2;29;2.103448275862069;11
18-03-2019;MTD;3;7;1.2857142857142858;0
18-03-2019;QTD;1;31;2.032258064516129;17
18-03-2019;QTD;2;97;2.0412371134020617;37
18-03-2019;QTD;3;21;1.8095238095238095;8
18-03-2019;YTD;1;31;2.032258064516129;17
18-03-2019;YTD;2;97;2.0412371134020617;37
18-03-2019;YTD;3;21;1.8095238095238095;8
19-03-2019;MTD;1;9;2.111111111111111;6
19-03-2019;MTD;2;31;2.096774193548387;12
19-03-2019;MTD;3;7;1.2857142857142858;0
19-03-2019;QTD;1;31;2.032258064516129;17
19-03-2019;QTD;2;99;2.04040404040404;38
19-03-2019;QTD;3;21;1.8095238095238095;8
19-03-2019;YTD;1;31;2.032258064516129;17
19-03-2019;YTD;2;99;2.04040404040404;38
19-03-2019;YTD;3;21;1.8095238095238095;8
20-03-2019;MTD;1;9;2.111111111111111;6
20-03-2019;MTD;2;32;2.125;13
20-03-2019;MTD;3;7;1.2857142857142858;0
20-03-2019;QTD;1;31;2.032258064516129;17
20-03-2019;QTD;2;100;2.05;39
20-03-2019;QTD;3;21;1.8095238095238095;8
20-03-2019;YTD;1;31;2.032258064516129;17
20-03-2019;YTD;2;100;2.05;39
20-03-2019;YTD;3;21;1.8095238095238095;8
21-03-2019;MTD;1;9;2.111111111111111;6
21-03-2019;MTD;2;32;2.125;13
21-03-2019;MTD;3;7;1.2857142857142858;0
21-03-2019;QTD;1;31;2.032258064516129;17
21-03-2019;QTD;2;100;2.05;39
21-03-2019;QTD;3;21;1.8095238095238095;8
21-03-2019;YTD;1;31;2.032258064516129;17
21-03-2019;YTD;2;100;2.05;39
21-03-2019;YTD;3;21;1.8095238095238095;8
22-03-2019;MTD;1;9;2.111111111111111;6
22-03-2019;MTD;2;33;2.121212121212121;14
22-03-2019;MTD;3;7;1.2857142857142858;0
22-03-2019;QTD;1;31;2.032258064516129;17
22-03-2019;QTD;2;101;2.0495049504950495;40
22-03-2019;QTD;3;21;1.8095238095238095;8
22-03-2019;YTD;1;31;2.032258064516129;17
22-03-2019;YTD;2;101;2.0495049504950495;40
22-03-2019;YTD;3;21;1.8095238095238095;8
23-03-2019;MTD;1;9;2.111111111111111;6
23-03-2019;MTD;2;36;2.0833333333333335;15
23-03-2019;MTD;3;8;1.375;0
23-03-2019;QTD;1;31;2.032258064516129;17
23-03-2019;QTD;2;104;2.0384615384615383;41
23-03-2019;QTD;3;22;1.8181818181818181;8
23-03-2019;YTD;1;31;2.032258064516129;17
23-03-2019;YTD;2;104;2.0384615384615383;41
23-03-2019;YTD;3;22;1.8181818181818181;8
24-03-2019;MTD;1;9;2.111111111111111;6
24-03-2019;MTD;2;37;2.081081081081081;15
24-03-2019;MTD;3;8;1.375;0
24-03-2019;QTD;1;31;2.032258064516129;17
24-03-2019;QTD;2;105;2.038095238095238;41
24-03-2019;QTD;3;22;1.8181818181818181;8
24-03-2019;YTD;1;31;2.032258064516129;17
24-03-2019;YTD;2;105;2.038095238095238;41
24-03-2019;YTD;3;22;1.8181818181818181;8
25-03-2019;MTD;1;9;2.111111111111111;6
25-03-2019;MTD;2;37;2.081081081081081;15
25-03-2019;MTD;3;8;1.375;0
25-03-2019;QTD;1;31;2.032258064516129;17
25-03-2019;QTD;2;105;2.038095238095238;41
25-03-2019;QTD;3;22;1.8181818181818181;8
25-03-2019;YTD;1;31;2.032258064516129;17
25-03-2019;YTD;2;105;2.038095238095238;41
25-03-2019;YTD;3;22;1.8181818181818181;8
26-03-2019;MTD;1;10;2.2;7
26-03-2019;MTD;2;37;2.081081081081081;15
26-03-2019;MTD;3;8;1.375;0
26-03-2019;QTD;1;32;2.0625;18
26-03-2019;QTD;2;105;2.038095238095238;41
26-03-2019;QTD;3;22;1.8181818181818181;8
26-03-2019;YTD;1;32;2.0625;18
26-03-2019;YTD;2;105;2.038095238095238;41
26-03-2019;YTD;3;22;1.8181818181818181;8
27-03-2019;MTD;1;11;2.1818181818181817;8
27-03-2019;MTD;2;38;2.0526315789473686;15
27-03-2019;MTD;3;8;1.375;0
27-03-2019;QTD;1;33;2.0606060606060606;19
27-03-2019;QTD;2;106;2.0283018867924527;41
27-03-2019;QTD;3;22;1.8181818181818181;8
27-03-2019;YTD;1;33;2.0606060606060606;19
27-03-2019;YTD;2;106;2.0283018867924527;41
27-03-2019;YTD;3;22;1.8181818181818181;8
28-03-2019;MTD;1;12;2.1666666666666665;9
28-03-2019;MTD;2;39;2.051282051282051;16
28-03-2019;MTD;3;9;1.4444444444444444;0
28-03-2019;QTD;1;34;2.0588235294117645;20
28-03-2019;QTD;2;107;2.02803738317757;42
28-03-2019;QTD;3;23;1.826086956521739;8
28-03-2019;YTD;1;34;2.0588235294117645;20
28-03-2019;YTD;2;107;2.02803738317757;42
28-03-2019;YTD;3;23;1.826086956521739;8
29-03-2019;MTD;1;12;2.1666666666666665;9
29-03-2019;MTD;2;41;2.024390243902439;17
29-03-2019;MTD;3;9;1.4444444444444444;0
29-03-2019;QTD;1;34;2.0588235294117645;20
29-03-2019;QTD;2;109;2.018348623853211;43
29-03-2019;QTD;3;23;1.826086956521739;8
29-03-2019;YTD;1;34;2.0588235294117645;20
29-03-2019;YTD;2;109;2.018348623853211;43
29-03-2019;YTD;3;23;1.826086956521739;8
30-03-2019;MTD;1;12;2.1666666666666665;9
30-03-2019;MTD;2;43;2.0;18
30-03-2019;MTD;3;9;1.4444444444444444;0
30-03-2019;QTD;1;34;2.0588235294117645;20
30-03-2019;QTD;2;111;2.009009009009009;44
30-03-2019;QTD;3;23;1.826086956521739;8
30-03-2019;YTD;1;34;2.0588235294117645;20
30-03-2019;YTD;2;111;2.009009009009009;44
30-03-2019;YTD;3;23;1.826086956521739;8
31-03-2019;MTD;1;12;2.1666666666666665;9
31-03-2019;MTD;2;45;1.9777777777777779;18
31-03-2019;MTD;3;9;1.4444444444444444;0
31-03-2019;QTD;1;34;2.0588235294117645;20
31-03-2019;QTD;2;113;2.0;44
31-03-2019;QTD;3;23;1.826086956521739;8
31-03-2019;YTD;1;34;2.0588235294117645;20
31-03-2019;YTD;2;113;2.0;44
31-03-2019;YTD;3;23;1.826086956521739;8
01-04-2019;MTD;2;2;2.5;1
01-04-2019;MTD;3;1;1.0;0
01-04-2019;QTD;2;2;2.5;1
01-04-2019;QTD;3;1;1.0;0
01-04-2019;YTD;1;34;2.0588235294117645;20
01-04-2019;YTD;2;115;2.008695652173913;45
01-04-2019;YTD;3;24;1.7916666666666667;8
02-04-2019;MTD;2;3;2.0;1
02-04-2019;MTD;3;1;1.0;0
02-04-2019;QTD;2;3;2.0;1
02-04-2019;QTD;3;1;1.0;0
02-04-2019;YTD;1;34;2.0588235294117645;20
02-04-2019;YTD;2;116;2.0;45
02-04-2019;YTD;3;24;1.7916666666666667;8
03-04-2019;MTD;1;1;1.0;0
03-04-2019;MTD;2;4;2.0;1
03-04-2019;MTD;3;1;1.0;0
03-04-2019;QTD;1;1;1.0;0
03-04-2019;QTD;2;4;2.0;1
03-04-2019;QTD;3;1;1.0;0
03-04-2019;YTD;1;35;2.0285714285714285;20
03-04-2019;YTD;2;117;2.0;45
03-04-2019;YTD;3;24;1.7916666666666667;8
04-04-2019;MTD;1;1;1.0;0
04-04-2019;MTD;2;6;2.3333333333333335;2
04-04-2019;MTD;3;2;1.0;0
04-04-2019;QTD;1;1;1.0;0
04-04-2019;QTD;2;6;2.3333333333333335;2
04-04-2019;QTD;3;2;1.0;0
04-04-2019;YTD;1;35;2.0285714285714285;20
04-04-2019;YTD;2;119;2.0168067226890756;46
04-04-2019;YTD;3;25;1.76;8
05-04-2019;MTD;1;1;1.0;0
05-04-2019;MTD;2;8;2.375;3
05-04-2019;MTD;3;2;1.0;0
05-04-2019;QTD;1;1;1.0;0
05-04-2019;QTD;2;8;2.375;3
05-04-2019;QTD;3;2;1.0;0
05-04-2019;YTD;1;35;2.0285714285714285;20
05-04-2019;YTD;2;121;2.024793388429752;47
05-04-2019;YTD;3;25;1.76;8
06-04-2019;MTD;1;1;1.0;0
06-04-2019;MTD;2;9;2.4444444444444446;4
06-04-2019;MTD;3;3;1.3333333333333333;1
06-04-2019;QTD;1;1;1.0;0
06-04-2019;QTD;2;9;2.4444444444444446;4
06-04-2019;QTD;3;3;1.3333333333333333;1
06-04-2019;YTD;1;35;2.0285714285714285;20
06-04-2019;YTD;2;122;2.0327868852459017;48
06-04-2019;YTD;3;26;1.7692307692307692;9
07-04-2019;MTD;1;2;2.0;1
07-04-2019;MTD;2;12;2.5;5
07-04-2019;MTD;3;3;1.3333333333333333;1
07-04-2019;QTD;1;2;2.0;1
07-04-2019;QTD;2;12;2.5;5
07-04-2019;QTD;3;3;1.3333333333333333;1
07-04-2019;YTD;1;36;2.0555555555555554;21
07-04-2019;YTD;2;125;2.048;49
07-04-2019;YTD;3;26;1.7692307692307692;9
08-04-2019;MTD;1;2;2.0;1
08-04-2019;MTD;2;12;2.5;5
08-04-2019;MTD;3;3;1.3333333333333333;1
08-04-2019;QTD;1;2;2.0;1
08-04-2019;QTD;2;12;2.5;5
08-04-2019;QTD;3;3;1.3333333333333333;1
08-04-2019;YTD;1;36;2.0555555555555554;21
08-04-2019;YTD;2;125;2.048;49
08-04-2019;YTD;3;26;1.7692307692307692;9
09-04-2019;MTD;1;2;2.0;1
09-04-2019;MTD;2;14;2.4285714285714284;6
09-04-2019;MTD;3;3;1.3333333333333333;1
09-04-2019;QTD;1;2;2.0;1
09-04-2019;QTD;2;14;2.4285714285714284;6
09-04-2019;QTD;3;3;1.3333333333333333;1
09-04-2019;YTD;1;36;2.0555555555555554;21
09-04-2019;YTD;2;127;2.047244094488189;50
09-04-2019;YTD;3;26;1.7692307692307692;9
10-04-2019;MTD;1;2;2.0;1
10-04-2019;MTD;2;14;2.4285714285714284;6
10-04-2019;MTD;3;3;1.3333333333333333;1
10-04-2019;QTD;1;2;2.0;1
10-04-2019;QTD;2;14;2.4285714285714284;6
10-04-2019;QTD;3;3;1.3333333333333333;1
10-04-2019;YTD;1;36;2.0555555555555554;21
10-04-2019;YTD;2;127;2.047244094488189;50
10-04-2019;YTD;3;26;1.7692307692307692;9
11-04-2019;MTD;1;2;2.0;1
11-04-2019;MTD;2;17;2.176470588235294;6
11-04-2019;MTD;3;3;1.3333333333333333;1
11-04-2019;QTD;1;2;2.0;1
11-04-2019;QTD;2;17;2.176470588235294;6
11-04-2019;QTD;3;3;1.3333333333333333;1
11-04-2019;YTD;1;36;2.0555555555555554;21
11-04-2019;YTD;2;130;2.023076923076923;50
11-04-2019;YTD;3;26;1.7692307692307692;9
12-04-2019;MTD;1;2;2.0;1
12-04-2019;MTD;2;19;2.263157894736842;8
12-04-2019;MTD;3;3;1.3333333333333333;1
12-04-2019;QTD;1;2;2.0;1
12-04-2019;QTD;2;19;2.263157894736842;8
12-04-2019;QTD;3;3;1.3333333333333333;1
12-04-2019;YTD;1;36;2.0555555555555554;21
12-04-2019;YTD;2;132;2.037878787878788;52
12-04-2019;YTD;3;26;1.7692307692307692;9
13-04-2019;MTD;1;3;1.6666666666666667;1
13-04-2019;MTD;2;21;2.142857142857143;8
13-04-2019;MTD;3;3;1.3333333333333333;1
13-04-2019;QTD;1;3;1.6666666666666667;1
13-04-2019;QTD;2;21;2.142857142857143;8
13-04-2019;QTD;3;3;1.3333333333333333;1
13-04-2019;YTD;1;37;2.027027027027027;21
13-04-2019;YTD;2;134;2.0223880597014925;52
13-04-2019;YTD;3;26;1.7692307692307692;9
14-04-2019;MTD;1;3;1.6666666666666667;1
14-04-2019;MTD;2;22;2.090909090909091;8
14-04-2019;MTD;3;3;1.3333333333333333;1
14-04-2019;QTD;1;3;1.6666666666666667;1
14-04-2019;QTD;2;22;2.090909090909091;8
14-04-2019;QTD;3;3;1.3333333333333333;1
14-04-2019;YTD;1;37;2.027027027027027;21
14-04-2019;YTD;2;135;2.0148148148148146;52
14-04-2019;YTD;3;26;1.7692307692307692;9
15-04-2019;MTD;1;4;1.5;1
15-04-2019;MTD;2;25;2.0;8
15-04-2019;MTD;3;3;1.3333333333333333;1
15-04-2019;QTD;1;4;1.5;1
15-04-2019;QTD;2;25;2.0;8
15-04-2019;QTD;3;3;1.3333333333333333;1
15-04-2019;YTD;1;38;2.0;21
15-04-2019;YTD;2;138;2.0;52
15-04-2019;YTD;3;26;1.7692307692307692;9
16-04-2019;MTD;1;4;1.5;1
16-04-2019;MTD;2;27;2.037037037037037;10
16-04-2019;MTD;3;3;1.3333333333333333;1
16-04-2019;QTD;1;4;1.5;1
16-04-2019;QTD;2;27;2.037037037037037;10
16-04-2019;QTD;3;3;1.3333333333333333;1
16-04-2019;YTD;1;38;2.0;21
16-04-2019;YTD;2;140;2.007142857142857;54
16-04-2019;YTD;3;26;1.7692307692307692;9
17-04-2019;MTD;1;4;1.5;1
17-04-2019;MTD;2;29;2.0;10
17-04-2019;MTD;3;3;1.3333333333333333;1
17-04-2019;QTD;1;4;1.5;1
17-04-2019;QTD;2;29;2.0;10
17-04-2019;QTD;3;3;1.3333333333333333;1
17-04-2019;YTD;1;38;2.0;21
17-04-2019;YTD;2;142;2.0;54
17-04-2019;YTD;3;26;1.7692307692307692;9
18-04-2019;MTD;1;4;1.5;1
18-04-2019;MTD;2;31;1.967741935483871;10
18-04-2019;MTD;3;3;1.3333333333333333;1
18-04-2019;QTD;1;4;1.5;1
18-04-2019;QTD;2;31;1.967741935483871;10
18-04-2019;QTD;3;3;1.3333333333333333;1
18-04-2019;YTD;1;38;2.0;21
18-04-2019;YTD;2;144;1.9930555555555556;54
18-04-2019;YTD;3;26;1.7692307692307692;9
19-04-2019;MTD;1;6;1.8333333333333333;2
19-04-2019;MTD;2;31;1.967741935483871;10
19-04-2019;MTD;3;3;1.3333333333333333;1
19-04-2019;QTD;1;6;1.8333333333333333;2
19-04-2019;QTD;2;31;1.967741935483871;10
19-04-2019;QTD;3;3;1.3333333333333333;1
19-04-2019;YTD;1;40;2.025;22
19-04-2019;YTD;2;144;1.9930555555555556;54
19-04-2019;YTD;3;26;1.7692307692307692;9
20-04-2019;MTD;1;6;1.8333333333333333;2
20-04-2019;MTD;2;32;1.96875;11
20-04-2019;MTD;3;3;1.3333333333333333;1
20-04-2019;QTD;1;6;1.8333333333333333;2
20-04-2019;QTD;2;32;1.96875;11
20-04-2019;QTD;3;3;1.3333333333333333;1
20-04-2019;YTD;1;40;2.025;22
20-04-2019;YTD;2;145;1.993103448275862;55
20-04-2019;YTD;3;26;1.7692307692307692;9
21-04-2019;MTD;1;6;1.8333333333333333;2
21-04-2019;MTD;2;32;1.96875;11
21-04-2019;MTD;3;5;1.6;1
21-04-2019;QTD;1;6;1.8333333333333333;2
21-04-2019;QTD;2;32;1.96875;11
21-04-2019;QTD;3;5;1.6;1
21-04-2019;YTD;1;40;2.025;22
21-04-2019;YTD;2;145;1.993103448275862;55
21-04-2019;YTD;3;28;1.7857142857142858;9
22-04-2019;MTD;1;6;1.8333333333333333;2
22-04-2019;MTD;2;34;1.9705882352941178;12
22-04-2019;MTD;3;5;1.6;1
22-04-2019;QTD;1;6;1.8333333333333333;2
22-04-2019;QTD;2;34;1.9705882352941178;12
22-04-2019;QTD;3;5;1.6;1
22-04-2019;YTD;1;40;2.025;22
22-04-2019;YTD;2;147;1.9931972789115646;56
22-04-2019;YTD;3;28;1.7857142857142858;9
23-04-2019;MTD;1;6;1.8333333333333333;2
23-04-2019;MTD;2;35;2.0;13
23-04-2019;MTD;3;5;1.6;1
23-04-2019;QTD;1;6;1.8333333333333333;2
23-04-2019;QTD;2;35;2.0;13
23-04-2019;QTD;3;5;1.6;1
23-04-2019;YTD;1;40;2.025;22
23-04-2019;YTD;2;148;2.0;57
23-04-2019;YTD;3;28;1.7857142857142858;9
24-04-2019;MTD;1;6;1.8333333333333333;2
24-04-2019;MTD;2;36;2.0;14
24-04-2019;MTD;3;5;1.6;1
24-04-2019;QTD;1;6;1.8333333333333333;2
24-04-2019;QTD;2;36;2.0;14
24-04-2019;QTD;3;5;1.6;1
24-04-2019;YTD;1;40;2.025;22
24-04-2019;YTD;2;149;2.0;58
24-04-2019;YTD;3;28;1.7857142857142858;9
25-04-2019;MTD;1;6;1.8333333333333333;2
25-04-2019;MTD;2;38;2.0;15
25-04-2019;MTD;3;5;1.6;1
25-04-2019;QTD;1;6;1.8333333333333333;2
25-04-2019;QTD;2;38;2.0;15
25-04-2019;QTD;3;5;1.6;1
25-04-2019;YTD;1;40;2.025;22
25-04-2019;YTD;2;151;2.0;59
25-04-2019;YTD;3;28;1.7857142857142858;9
26-04-2019;MTD;1;6;1.8333333333333333;2
26-04-2019;MTD;2;38;2.0;15
26-04-2019;MTD;3;5;1.6;1
26-04-2019;QTD;1;6;1.8333333333333333;2
26-04-2019;QTD;2;38;2.0;15
26-04-2019;QTD;3;5;1.6;1
26-04-2019;YTD;1;40;2.025;22
26-04-2019;YTD;2;151;2.0;59
26-04-2019;YTD;3;28;1.7857142857142858;9
27-04-2019;MTD;1;6;1.8333333333333333;2
27-04-2019;MTD;2;40;2.0;16
27-04-2019;MTD;3;6;1.6666666666666667;1
27-04-2019;QTD;1;6;1.8333333333333333;2
27-04-2019;QTD;2;40;2.0;16
27-04-2019;QTD;3;6;1.6666666666666667;1
27-04-2019;YTD;1;40;2.025;22
27-04-2019;YTD;2;153;2.0;60
27-04-2019;YTD;3;29;1.793103448275862;9
28-04-2019;MTD;1;6;1.8333333333333333;2
28-04-2019;MTD;2;42;2.0;17
28-04-2019;MTD;3;6;1.6666666666666667;1
28-04-2019;QTD;1;6;1.8333333333333333;2
28-04-2019;QTD;2;42;2.0;17
28-04-2019;QTD;3;6;1.6666666666666667;1
28-04-2019;YTD;1;40;2.025;22
28-04-2019;YTD;2;155;2.0;61
28-04-2019;YTD;3;29;1.793103448275862;9
29-04-2019;MTD;1;6;1.8333333333333333;2
29-04-2019;MTD;2;44;2.0;18
29-04-2019;MTD;3;6;1.6666666666666667;1
29-04-2019;QTD;1;6;1.8333333333333333;2
29-04-2019;QTD;2;44;2.0;18
29-04-2019;QTD;3;6;1.6666666666666667;1
29-04-2019;YTD;1;40;2.025;22
29-04-2019;YTD;2;157;2.0;62
29-04-2019;YTD;3;29;1.793103448275862;9
30-04-2019;MTD;1;6;1.8333333333333333;2
30-04-2019;MTD;2;44;2.0;18
30-04-2019;MTD;3;6;1.6666666666666667;1
30-04-2019;QTD;1;6;1.8333333333333333;2
30-04-2019;QTD;2;44;2.0;18
30-04-2019;QTD;3;6;1.6666666666666667;1
30-04-2019;YTD;1;40;2.025;22
30-04-2019;YTD;2;157;2.0;62
30-04-2019;YTD;3;29;1.793103448275862;9
01-05-2019;MTD;1;2;1.0;0
01-05-2019;MTD;2;2;1.0;0
01-05-2019;QTD;1;8;1.625;2
01-05-2019;QTD;2;46;1.9565217391304348;18
01-05-2019;QTD;3;6;1.6666666666666667;1
01-05-2019;YTD;1;42;1.9761904761904763;22
01-05-2019;YTD;2;159;1.9874213836477987;62
01-05-2019;YTD;3;29;1.793103448275862;9
02-05-2019;MTD;1;2;1.0;0
02-05-2019;MTD;2;3;1.0;0
02-05-2019;QTD;1;8;1.625;2
02-05-2019;QTD;2;47;1.9361702127659575;18
02-05-2019;QTD;3;6;1.6666666666666667;1
02-05-2019;YTD;1;42;1.9761904761904763;22
02-05-2019;YTD;2;160;1.98125;62
02-05-2019;YTD;3;29;1.793103448275862;9
03-05-2019;MTD;1;3;1.6666666666666667;0
03-05-2019;MTD;2;4;1.25;0
03-05-2019;QTD;1;9;1.7777777777777777;2
03-05-2019;QTD;2;48;1.9375;18
03-05-2019;QTD;3;6;1.6666666666666667;1
03-05-2019;YTD;1;43;2.0;22
03-05-2019;YTD;2;161;1.9813664596273293;62
03-05-2019;YTD;3;29;1.793103448275862;9
04-05-2019;MTD;1;3;1.6666666666666667;0
04-05-2019;MTD;2;5;1.4;1
04-05-2019;QTD;1;9;1.7777777777777777;2
04-05-2019;QTD;2;49;1.9387755102040816;19
04-05-2019;QTD;3;6;1.6666666666666667;1
04-05-2019;YTD;1;43;2.0;22
04-05-2019;YTD;2;162;1.9814814814814814;63
04-05-2019;YTD;3;29;1.793103448275862;9
05-05-2019;MTD;1;4;2.0;1
05-05-2019;MTD;2;6;1.3333333333333333;1
05-05-2019;QTD;1;10;1.9;3
05-05-2019;QTD;2;50;1.92;19
05-05-2019;QTD;3;6;1.6666666666666667;1
05-05-2019;YTD;1;44;2.022727272727273;23
05-05-2019;YTD;2;163;1.9754601226993864;63
05-05-2019;YTD;3;29;1.793103448275862;9
06-05-2019;MTD;1;4;2.0;1
06-05-2019;MTD;2;7;1.4285714285714286;2
06-05-2019;QTD;1;10;1.9;3
06-05-2019;QTD;2;51;1.9215686274509804;20
06-05-2019;QTD;3;6;1.6666666666666667;1
06-05-2019;YTD;1;44;2.022727272727273;23
06-05-2019;YTD;2;164;1.975609756097561;64
06-05-2019;YTD;3;29;1.793103448275862;9
07-05-2019;MTD;1;5;2.0;1
07-05-2019;MTD;2;7;1.4285714285714286;2
07-05-2019;QTD;1;11;1.9090909090909092;3
07-05-2019;QTD;2;51;1.9215686274509804;20
07-05-2019;QTD;3;6;1.6666666666666667;1
07-05-2019;YTD;1;45;2.022222222222222;23
07-05-2019;YTD;2;164;1.975609756097561;64
07-05-2019;YTD;3;29;1.793103448275862;9
08-05-2019;MTD;1;5;2.0;1
08-05-2019;MTD;2;9;1.4444444444444444;2
08-05-2019;MTD;3;1;3.0;0
08-05-2019;QTD;1;11;1.9090909090909092;3
08-05-2019;QTD;2;53;1.9056603773584906;20
08-05-2019;QTD;3;7;1.8571428571428572;1
08-05-2019;YTD;1;45;2.022222222222222;23
08-05-2019;YTD;2;166;1.9698795180722892;64
08-05-2019;YTD;3;30;1.8333333333333333;9
09-05-2019;MTD;1;5;2.0;1
09-05-2019;MTD;2;10;1.4;2
09-05-2019;MTD;3;1;3.0;0
09-05-2019;QTD;1;11;1.9090909090909092;3
09-05-2019;QTD;2;54;1.8888888888888888;20
09-05-2019;QTD;3;7;1.8571428571428572;1
09-05-2019;YTD;1;45;2.022222222222222;23
09-05-2019;YTD;2;167;1.964071856287425;64
09-05-2019;YTD;3;30;1.8333333333333333;9
10-05-2019;MTD;1;5;2.0;1
10-05-2019;MTD;2;10;1.4;2
10-05-2019;MTD;3;1;3.0;0
10-05-2019;QTD;1;11;1.9090909090909092;3
10-05-2019;QTD;2;54;1.8888888888888888;20
10-05-2019;QTD;3;7;1.8571428571428572;1
10-05-2019;YTD;1;45;2.022222222222222;23
10-05-2019;YTD;2;167;1.964071856287425;64
10-05-2019;YTD;3;30;1.8333333333333333;9
11-05-2019;MTD;1;5;2.0;1
11-05-2019;MTD;2;12;1.5;3
11-05-2019;MTD;3;1;3.0;0
11-05-2019;QTD;1;11;1.9090909090909092;3
11-05-2019;QTD;2;56;1.8928571428571428;21
11-05-2019;QTD;3;7;1.8571428571428572;1
11-05-2019;YTD;1;45;2.022222222222222;23
11-05-2019;YTD;2;169;1.9644970414201184;65
11-05-2019;YTD;3;30;1.8333333333333333;9
12-05-2019;MTD;1;5;2.0;1
12-05-2019;MTD;2;12;1.5;3
12-05-2019;MTD;3;1;3.0;0
12-05-2019;QTD;1;11;1.9090909090909092;3
12-05-2019;QTD;2;56;1.8928571428571428;21
12-05-2019;QTD;3;7;1.8571428571428572;1
12-05-2019;YTD;1;45;2.022222222222222;23
12-05-2019;YTD;2;169;1.9644970414201184;65
12-05-2019;YTD;3;30;1.8333333333333333;9
13-05-2019;MTD;1;6;2.0;2
13-05-2019;MTD;2;13;1.5384615384615385;3
13-05-2019;MTD;3;1;3.0;0
13-05-2019;QTD;1;12;1.9166666666666667;4
13-05-2019;QTD;2;57;1.894736842105263;21
13-05-2019;QTD;3;7;1.8571428571428572;1
13-05-2019;YTD;1;46;2.0217391304347827;24
13-05-2019;YTD;2;170;1.964705882352941;65
13-05-2019;YTD;3;30;1.8333333333333333;9
14-05-2019;MTD;1;6;2.0;2
14-05-2019;MTD;2;14;1.5714285714285714;3
14-05-2019;MTD;3;2;2.0;0
14-05-2019;QTD;1;12;1.9166666666666667;4
14-05-2019;QTD;2;58;1.896551724137931;21
14-05-2019;QTD;3;8;1.75;1
14-05-2019;YTD;1;46;2.0217391304347827;24
14-05-2019;YTD;2;171;1.9649122807017543;65
14-05-2019;YTD;3;31;1.8064516129032258;9
15-05-2019;MTD;1;6;2.0;2
15-05-2019;MTD;2;17;1.6470588235294117;3
15-05-2019;MTD;3;2;2.0;0
15-05-2019;QTD;1;12;1.9166666666666667;4
15-05-2019;QTD;2;61;1.901639344262295;21
15-05-2019;QTD;3;8;1.75;1
15-05-2019;YTD;1;46;2.0217391304347827;24
15-05-2019;YTD;2;174;1.9655172413793103;65
15-05-2019;YTD;3;31;1.8064516129032258;9
16-05-2019;MTD;1;6;2.0;2
16-05-2019;MTD;2;19;1.7894736842105263;3
16-05-2019;MTD;3;2;2.0;0
16-05-2019;QTD;1;12;1.9166666666666667;4
16-05-2019;QTD;2;63;1.9365079365079365;21
16-05-2019;QTD;3;8;1.75;1
16-05-2019;YTD;1;46;2.0217391304347827;24
16-05-2019;YTD;2;176;1.9772727272727273;65
16-05-2019;YTD;3;31;1.8064516129032258;9
17-05-2019;MTD;1;6;2.0;2
17-05-2019;MTD;2;19;1.7894736842105263;3
17-05-2019;MTD;3;2;2.0;0
17-05-2019;QTD;1;12;1.9166666666666667;4
17-05-2019;QTD;2;63;1.9365079365079365;21
17-05-2019;QTD;3;8;1.75;1
17-05-2019;YTD;1;46;2.0217391304347827;24
17-05-2019;YTD;2;176;1.9772727272727273;65
17-05-2019;YTD;3;31;1.8064516129032258;9
18-05-2019;MTD;1;6;2.0;2
18-05-2019;MTD;2;20;1.75;3
18-05-2019;MTD;3;2;2.0;0
18-05-2019;QTD;1;12;1.9166666666666667;4
18-05-2019;QTD;2;64;1.921875;21
18-05-2019;QTD;3;8;1.75;1
18-05-2019;YTD;1;46;2.0217391304347827;24
18-05-2019;YTD;2;177;1.9717514124293785;65
18-05-2019;YTD;3;31;1.8064516129032258;9
19-05-2019;MTD;1;6;2.0;2
19-05-2019;MTD;2;20;1.75;3
19-05-2019;MTD;3;3;2.0;0
19-05-2019;QTD;1;12;1.9166666666666667;4
19-05-2019;QTD;2;64;1.921875;21
