date_ref;period;staff_id;product_id;nb_orders;nb_items;quantity;gross_sales;net_sales
09-04-2019;MTD;3;8;1;3;5;12399.95;11349.957
09-04-2019;MTD;3;9;2;6;11;4583.89;4018.2043
09-04-2019;QTD;1;2;1;1;2;419.98;377.982
09-04-2019;QTD;1;3;1;4;7;2727.93;2259.3408
09-04-2019;QTD;2;6;4;11;19;17232.83;15499.451
09-04-2019;QTD;2;7;10;28;37;36092.64;31334.924
09-04-2019;QTD;3;8;1;3;5;12399.95;11349.957
09-04-2019;QTD;3;9;2;6;11;4583.89;4018.2043
09-04-2019;YTD;1;2;17;50;71;79314.29;70448.78
09-04-2019;YTD;1;3;19;61;90;95609.12;85965.44
09-04-2019;YTD;2;6;61;175;265;357479.5;319338.53
09-04-2019;YTD;2;7;66;207;303;390270.03;348499.94
09-04-2019;YTD;3;8;8;26;42;56372.6;52489.965
09-04-2019;YTD;3;9;18;57;83;72272.18;63839.418
10-04-2019;MTD;1;2;1;1;2;419.98;377.982
10-04-2019;MTD;1;3;1;4;7;2727.93;2259.3408
10-04-2019;MTD;2;6;4;11;19;17232.83;15499.451
10-04-2019;MTD;2;7;10;28;37;36092.64;31334.924
10-04-2019;MTD;3;8;1;3;5;12399.95;11349.957
10-04-2019;MTD;3;9;2;6;11;4583.89;4018.2043
10-04-2019;QTD;1;2;1;1;2;419.98;377.982
10-04-2019;QTD;1;3;1;4;7;2727.93;2259.3408
10-04-2019;QTD;2;6;4;11;19;17232.83;15499.451
10-04-2019;QTD;2;7;10;28;37;36092.64;31334.924
10-04-2019;QTD;3;8;1;3;5;12399.95;11349.957
10-04-2019;QTD;3;9;2;6;11;4583.89;4018.2043
10-04-2019;YTD;1;2;17;50;71;79314.29;70448.78
10-04-2019;YTD;1;3;19;61;90;95609.12;85965.44
10-04-2019;YTD;2;6;61;175;265;357479.5;319338.53
10-04-2019;YTD;2;7;66;207;303;390270.03;348499.94
10-04-2019;YTD;3;8;8;26;42;56372.6;52489.965
10-04-2019;YTD;3;9;18;57;83;72272.18;63839.418
11-04-2019;MTD;1;2;1;1;2;419.98;377.982
11-04-2019;MTD;1;3;1;4;7;2727.93;2259.3408
11-04-2019;MTD;2;6;5;14;25;19572.77;17498.8
11-04-2019;MTD;2;7;12;35;45;44744.56;39031.453
11-04-2019;MTD;3;8;1;3;5;12399.95;11349.957
11-04-2019;MTD;3;9;2;6;11;4583.89;4018.2043
11-04-2019;QTD;1;2;1;1;2;419.98;377.982
11-04-2019;QTD;1;3;1;4;7;2727.93;2259.3408
11-04-2019;QTD;2;6;5;14;25;19572.77;17498.8
11-04-2019;QTD;2;7;12;35;45;44744.56;39031.453
11-04-2019;QTD;3;8;1;3;5;12399.95;11349.957
11-04-2019;QTD;3;9;2;6;11;4583.89;4018.2043
11-04-2019;YTD;1;2;17;50;71;79314.29;70448.78
11-04-2019;YTD;1;3;19;61;90;95609.12;85965.44
11-04-2019;YTD;2;6;62;178;271;359819.44;321337.88
11-04-2019;YTD;2;7;68;214;311;398921.97;356196.47
11-04-2019;YTD;3;8;8;26;42;56372.6;52489.965
11-04-2019;YTD;3;9;18;57;83;72272.18;63839.418
12-04-2019;MTD;1;2;1;1;2;419.98;377.982
12-04-2019;MTD;1;3;1;4;7;2727.93;2259.3408
12-04-2019;MTD;2;6;6;17;28;23690.74;21249.674
12-04-2019;MTD;2;7;13;36;47;45944.54;40171.434
12-04-2019;MTD;3;8;1;3;5;12399.95;11349.957
12-04-2019;MTD;3;9;2;6;11;4583.89;4018.2043
12-04-2019;QTD;1;2;1;1;2;419.98;377.982
12-04-2019;QTD;1;3;1;4;7;2727.93;2259.3408
12-04-2019;QTD;2;6;6;17;28;23690.74;21249.674
12-04-2019;QTD;2;7;13;36;47;45944.54;40171.434
12-04-2019;QTD;3;8;1;3;5;12399.95;11349.957
12-04-2019;QTD;3;9;2;6;11;4583.89;4018.2043
12-04-2019;YTD;1;2;17;50;71;79314.29;70448.78
12-04-2019;YTD;1;3;19;61;90;95609.12;85965.44
12-04-2019;YTD;2;6;63;181;274;363937.4;325088.75
12-04-2019;YTD;2;7;69;215;313;400121.94;357336.44
12-04-2019;YTD;3;8;8;26;42;56372.6;52489.965
12-04-2019;YTD;3;9;18;57;83;72272.18;63839.418
13-04-2019;MTD;1;2;2;4;6;2523.94;2263.866
13-04-2019;MTD;1;3;1;4;7;2727.93;2259.3408
13-04-2019;MTD;2;6;7;18;30;24590.72;21969.658
13-04-2019;MTD;2;7;14;39;51;53174.5;46965.4
13-04-2019;MTD;3;8;1;3;5;12399.95;11349.957
13-04-2019;MTD;3;9;2;6;11;4583.89;4018.2043
13-04-2019;QTD;1;2;2;4;6;2523.94;2263.866
13-04-2019;QTD;1;3;1;4;7;2727.93;2259.3408
13-04-2019;QTD;2;6;7;18;30;24590.72;21969.658
13-04-2019;QTD;2;7;14;39;51;53174.5;46965.4
13-04-2019;QTD;3;8;1;3;5;12399.95;11349.957
13-04-2019;QTD;3;9;2;6;11;4583.89;4018.2043
13-04-2019;YTD;1;2;18;53;75;81418.25;72334.664
13-04-2019;YTD;1;3;19;61;90;95609.12;85965.44
13-04-2019;YTD;2;6;64;182;276;364837.38;325808.75
13-04-2019;YTD;2;7;70;218;317;407351.9;364130.4
13-04-2019;YTD;3;8;8;26;42;56372.6;52489.965
13-04-2019;YTD;3;9;18;57;83;72272.18;63839.418
14-04-2019;MTD;1;2;2;4;6;2523.94;2263.866
14-04-2019;MTD;1;3;1;4;7;2727.93;2259.3408
14-04-2019;MTD;2;6;7;18;30;24590.72;21969.658
14-04-2019;MTD;2;7;15;43;57;58897.45;52185.875
14-04-2019;MTD;3;8;1;3;5;12399.95;11349.957
14-04-2019;MTD;3;9;2;6;11;4583.89;4018.2043
14-04-2019;QTD;1;2;2;4;6;2523.94;2263.866
14-04-2019;QTD;1;3;1;4;7;2727.93;2259.3408
14-04-2019;QTD;2;6;7;18;30;24590.72;21969.658
14-04-2019;QTD;2;7;15;43;57;58897.45;52185.875
14-04-2019;QTD;3;8;1;3;5;12399.95;11349.957
14-04-2019;QTD;3;9;2;6;11;4583.89;4018.2043
14-04-2019;YTD;1;2;18;53;75;81418.25;72334.664
14-04-2019;YTD;1;3;19;61;90;95609.12;85965.44
14-04-2019;YTD;2;6;64;182;276;364837.38;325808.75
14-04-2019;YTD;2;7;71;222;323;413074.84;369350.88
14-04-2019;YTD;3;8;8;26;42;56372.6;52489.965
14-04-2019;YTD;3;9;18;57;83;72272.18;63839.418
15-04-2019;MTD;1;2;2;4;6;2523.94;2263.866
15-04-2019;MTD;1;3;2;7;11;15757.89;14567.304
15-04-2019;MTD;2;6;9;23;37;36290.65;32664.596
15-04-2019;MTD;2;7;16;48;64;65028.38;57248.21
15-04-2019;MTD;3;8;1;3;5;12399.95;11349.957
15-04-2019;MTD;3;9;2;6;11;4583.89;4018.2043
15-04-2019;QTD;1;2;2;4;6;2523.94;2263.866
15-04-2019;QTD;1;3;2;7;11;15757.89;14567.304
15-04-2019;QTD;2;6;9;23;37;36290.65;32664.596
15-04-2019;QTD;2;7;16;48;64;65028.38;57248.21
15-04-2019;QTD;3;8;1;3;5;12399.95;11349.957
15-04-2019;QTD;3;9;2;6;11;4583.89;4018.2043
15-04-2019;YTD;1;2;18;53;75;81418.25;72334.664
15-04-2019;YTD;1;3;20;64;94;108639.08;98273.41
15-04-2019;YTD;2;6;66;187;283;376537.3;336503.7
15-04-2019;YTD;2;7;72;227;330;419205.78;374413.22
15-04-2019;YTD;3;8;8;26;42;56372.6;52489.965
15-04-2019;YTD;3;9;18;57;83;72272.18;63839.418
16-04-2019;MTD;1;2;2;4;6;2523.94;2263.866
16-04-2019;MTD;1;3;2;7;11;15757.89;14567.304
16-04-2019;MTD;2;6;10;28;45;46446.57;41999.105
16-04-2019;MTD;2;7;17;52;70;68548.32;60434.156
16-04-2019;MTD;3;8;1;3;5;12399.95;11349.957
16-04-2019;MTD;3;9;2;6;11;4583.89;4018.2043
16-04-2019;QTD;1;2;2;4;6;2523.94;2263.866
16-04-2019;QTD;1;3;2;7;11;15757.89;14567.304
16-04-2019;QTD;2;6;10;28;45;46446.57;41999.105
16-04-2019;QTD;2;7;17;52;70;68548.32;60434.156
16-04-2019;QTD;3;8;1;3;5;12399.95;11349.957
16-04-2019;QTD;3;9;2;6;11;4583.89;4018.2043
16-04-2019;YTD;1;2;18;53;75;81418.25;72334.664
16-04-2019;YTD;1;3;20;64;94;108639.08;98273.41
16-04-2019;YTD;2;6;67;192;291;386693.22;345838.2
16-04-2019;YTD;2;7;73;231;336;422725.72;377599.16
16-04-2019;YTD;3;8;8;26;42;56372.6;52489.965
16-04-2019;YTD;3;9;18;57;83;72272.18;63839.418
17-04-2019;MTD;1;2;2;4;6;2523.94;2263.866
17-04-2019;MTD;1;3;2;7;11;15757.89;14567.304
17-04-2019;MTD;2;6;11;33;53;57327.49;52187.05
17-04-2019;MTD;2;7;18;57;78;73238.24;64394.59
17-04-2019;MTD;3;8;1;3;5;12399.95;11349.957
17-04-2019;MTD;3;9;2;6;11;4583.89;4018.2043
17-04-2019;QTD;1;2;2;4;6;2523.94;2263.866
17-04-2019;QTD;1;3;2;7;11;15757.89;14567.304
17-04-2019;QTD;2;6;11;33;53;57327.49;52187.05
17-04-2019;QTD;2;7;18;57;78;73238.24;64394.59
17-04-2019;QTD;3;8;1;3;5;12399.95;11349.957
17-04-2019;QTD;3;9;2;6;11;4583.89;4018.2043
17-04-2019;YTD;1;2;18;53;75;81418.25;72334.664
17-04-2019;YTD;1;3;20;64;94;108639.08;98273.41
17-04-2019;YTD;2;6;68;197;299;397574.16;356026.12
17-04-2019;YTD;2;7;74;236;344;427415.62;381559.6
17-04-2019;YTD;3;8;8;26;42;56372.6;52489.965
17-04-2019;YTD;3;9;18;57;83;72272.18;63839.418
18-04-2019;MTD;1;2;2;4;6;2523.94;2263.866
18-04-2019;MTD;1;3;2;7;11;15757.89;14567.304
18-04-2019;MTD;2;6;11;33;53;57327.49;52187.05
18-04-2019;MTD;2;7;20;62;87;87748.15;77912.01
18-04-2019;MTD;3;8;1;3;5;12399.95;11349.957
18-04-2019;MTD;3;9;2;6;11;4583.89;4018.2043
18-04-2019;QTD;1;2;2;4;6;2523.94;2263.866
18-04-2019;QTD;1;3;2;7;11;15757.89;14567.304
18-04-2019;QTD;2;6;11;33;53;57327.49;52187.05
18-04-2019;QTD;2;7;20;62;87;87748.15;77912.01
18-04-2019;QTD;3;8;1;3;5;12399.95;11349.957
18-04-2019;QTD;3;9;2;6;11;4583.89;4018.2043
18-04-2019;YTD;1;2;18;53;75;81418.25;72334.664
18-04-2019;YTD;1;3;20;64;94;108639.08;98273.41
18-04-2019;YTD;2;6;68;197;299;397574.16;356026.12
18-04-2019;YTD;2;7;76;241;353;441925.56;395077.03
18-04-2019;YTD;3;8;8;26;42;56372.6;52489.965
18-04-2019;YTD;3;9;18;57;83;72272.18;63839.418
19-04-2019;MTD;1;2;3;5;7;2940.93;2597.458
19-04-2019;MTD;1;3;3;10;16;19459.84;18010.117
19-04-2019;MTD;2;6;11;33;53;57327.49;52187.05
19-04-2019;MTD;2;7;20;62;87;87748.15;77912.01
19-04-2019;MTD;3;8;1;3;5;12399.95;11349.957
19-04-2019;MTD;3;9;2;6;11;4583.89;4018.2043
19-04-2019;QTD;1;2;3;5;7;2940.93;2597.458
19-04-2019;QTD;1;3;3;10;16;19459.84;18010.117
19-04-2019;QTD;2;6;11;33;53;57327.49;52187.05
19-04-2019;QTD;2;7;20;62;87;87748.15;77912.01
19-04-2019;QTD;3;8;1;3;5;12399.95;11349.957
19-04-2019;QTD;3;9;2;6;11;4583.89;4018.2043
19-04-2019;YTD;1;2;19;54;76;81835.24;72668.26
19-04-2019;YTD;1;3;21;67;99;112341.03;101716.22
19-04-2019;YTD;2;6;68;197;299;397574.16;356026.12
19-04-2019;YTD;2;7;76;241;353;441925.56;395077.03
19-04-2019;YTD;3;8;8;26;42;56372.6;52489.965
19-04-2019;YTD;3;9;18;57;83;72272.18;63839.418
20-04-2019;MTD;1;2;3;5;7;2940.93;2597.458
20-04-2019;MTD;1;3;3;10;16;19459.84;18010.117
20-04-2019;MTD;2;6;12;35;55;58537.47;53186.53
20-04-2019;MTD;2;7;20;62;87;87748.15;77912.01
20-04-2019;MTD;3;8;1;3;5;12399.95;11349.957
20-04-2019;MTD;3;9;2;6;11;4583.89;4018.2043
20-04-2019;QTD;1;2;3;5;7;2940.93;2597.458
20-04-2019;QTD;1;3;3;10;16;19459.84;18010.117
20-04-2019;QTD;2;6;12;35;55;58537.47;53186.53
20-04-2019;QTD;2;7;20;62;87;87748.15;77912.01
20-04-2019;QTD;3;8;1;3;5;12399.95;11349.957
20-04-2019;QTD;3;9;2;6;11;4583.89;4018.2043
20-04-2019;YTD;1;2;19;54;76;81835.24;72668.26
20-04-2019;YTD;1;3;21;67;99;112341.03;101716.22
20-04-2019;YTD;2;6;69;199;301;398784.12;357025.62
20-04-2019;YTD;2;7;76;241;353;441925.56;395077.03
20-04-2019;YTD;3;8;8;26;42;56372.6;52489.965
20-04-2019;YTD;3;9;18;57;83;72272.18;63839.418
21-04-2019;MTD;1;2;3;5;7;2940.93;2597.458
21-04-2019;MTD;1;3;3;10;16;19459.84;18010.117
21-04-2019;MTD;2;6;12;35;55;58537.47;53186.53
21-04-2019;MTD;2;7;20;62;87;87748.15;77912.01
21-04-2019;MTD;3;8;2;8;12;28639.88;24457.398
21-04-2019;MTD;3;9;3;7;13;7403.87;6640.7856
21-04-2019;QTD;1;2;3;5;7;2940.93;2597.458
21-04-2019;QTD;1;3;3;10;16;19459.84;18010.117
21-04-2019;QTD;2;6;12;35;55;58537.47;53186.53
21-04-2019;QTD;2;7;20;62;87;87748.15;77912.01
21-04-2019;QTD;3;8;2;8;12;28639.88;24457.398
21-04-2019;QTD;3;9;3;7;13;7403.87;6640.7856
21-04-2019;YTD;1;2;19;54;76;81835.24;72668.26
21-04-2019;YTD;1;3;21;67;99;112341.03;101716.22
21-04-2019;YTD;2;6;69;199;301;398784.12;357025.62
21-04-2019;YTD;2;7;76;241;353;441925.56;395077.03
21-04-2019;YTD;3;8;9;31;49;72612.53;65597.41
21-04-2019;YTD;3;9;19;58;85;75092.16;66462.0
22-04-2019;MTD;1;2;3;5;7;2940.93;2597.458
22-04-2019;MTD;1;3;3;10;16;19459.84;18010.117
22-04-2019;MTD;2;6;14;39;60;59806.43;54265.6
22-04-2019;MTD;2;7;20;62;87;87748.15;77912.01
22-04-2019;MTD;3;8;2;8;12;28639.88;24457.398
22-04-2019;MTD;3;9;3;7;13;7403.87;6640.7856
22-04-2019;QTD;1;2;3;5;7;2940.93;2597.458
22-04-2019;QTD;1;3;3;10;16;19459.84;18010.117
22-04-2019;QTD;2;6;14;39;60;59806.43;54265.6
22-04-2019;QTD;2;7;20;62;87;87748.15;77912.01
22-04-2019;QTD;3;8;2;8;12;28639.88;24457.398
22-04-2019;QTD;3;9;3;7;13;7403.87;6640.7856
22-04-2019;YTD;1;2;19;54;76;81835.24;72668.26
22-04-2019;YTD;1;3;21;67;99;112341.03;101716.22
22-04-2019;YTD;2;6;71;203;306;400053.1;358104.7
22-04-2019;YTD;2;7;76;241;353;441925.56;395077.03
22-04-2019;YTD;3;8;9;31;49;72612.53;65597.41
22-04-2019;YTD;3;9;19;58;85;75092.16;66462.0
23-04-2019;MTD;1;2;3;5;7;2940.93;2597.458
23-04-2019;MTD;1;3;3;10;16;19459.84;18010.117
23-04-2019;MTD;2;6;15;40;62;60906.41;55310.582
23-04-2019;MTD;2;7;20;62;87;87748.15;77912.01
23-04-2019;MTD;3;8;2;8;12;28639.88;24457.398
23-04-2019;MTD;3;9;3;7;13;7403.87;6640.7856
23-04-2019;QTD;1;2;3;5;7;2940.93;2597.458
23-04-2019;QTD;1;3;3;10;16;19459.84;18010.117
23-04-2019;QTD;2;6;15;40;62;60906.41;55310.582
23-04-2019;QTD;2;7;20;62;87;87748.15;77912.01
23-04-2019;QTD;3;8;2;8;12;28639.88;24457.398
23-04-2019;QTD;3;9;3;7;13;7403.87;6640.7856
23-04-2019;YTD;1;2;19;54;76;81835.24;72668.26
23-04-2019;YTD;1;3;21;67;99;112341.03;101716.22
23-04-2019;YTD;2;6;72;204;308;401153.06;359149.66
23-04-2019;YTD;2;7;76;241;353;441925.56;395077.03
23-04-2019;YTD;3;8;9;31;49;72612.53;65597.41
23-04-2019;YTD;3;9;19;58;85;75092.16;66462.0
24-04-2019;MTD;1;2;3;5;7;2940.93;2597.458
24-04-2019;MTD;1;3;3;10;16;19459.84;18010.117
24-04-2019;MTD;2;6;15;40;62;60906.41;55310.582
24-04-2019;MTD;2;7;21;63;88;88748.14;78712.0
24-04-2019;MTD;3;8;2;8;12;28639.88;24457.398
24-04-2019;MTD;3;9;3;7;13;7403.87;6640.7856
24-04-2019;QTD;1;2;3;5;7;2940.93;2597.458
24-04-2019;QTD;1;3;3;10;16;19459.84;18010.117
24-04-2019;QTD;2;6;15;40;62;60906.41;55310.582
24-04-2019;QTD;2;7;21;63;88;88748.14;78712.0
24-04-2019;QTD;3;8;2;8;12;28639.88;24457.398
24-04-2019;QTD;3;9;3;7;13;7403.87;6640.7856
24-04-2019;YTD;1;2;19;54;76;81835.24;72668.26
24-04-2019;YTD;1;3;21;67;99;112341.03;101716.22
24-04-2019;YTD;2;6;72;204;308;401153.06;359149.66
24-04-2019;YTD;2;7;77;242;354;442925.53;395877.0
24-04-2019;YTD;3;8;9;31;49;72612.53;65597.41
24-04-2019;YTD;3;9;19;58;85;75092.16;66462.0
25-04-2019;MTD;1;2;3;5;7;2940.93;2597.458
25-04-2019;MTD;1;3;3;10;16;19459.84;18010.117
25-04-2019;MTD;2;6;17;49;77;70147.26;63407.348
25-04-2019;MTD;2;7;21;63;88;88748.14;78712.0
25-04-2019;MTD;3;8;2;8;12;28639.88;24457.398
25-04-2019;MTD;3;9;3;7;13;7403.87;6640.7856
25-04-2019;QTD;1;2;3;5;7;2940.93;2597.458
25-04-2019;QTD;1;3;3;10;16;19459.84;18010.117
25-04-2019;QTD;2;6;17;49;77;70147.26;63407.348
25-04-2019;QTD;2;7;21;63;88;88748.14;78712.0
25-04-2019;QTD;3;8;2;8;12;28639.88;24457.398
25-04-2019;QTD;3;9;3;7;13;7403.87;6640.7856
25-04-2019;YTD;1;2;19;54;76;81835.24;72668.26
25-04-2019;YTD;1;3;21;67;99;112341.03;101716.22
25-04-2019;YTD;2;6;74;213;323;410393.9;367246.44
25-04-2019;YTD;2;7;77;242;354;442925.53;395877.0
25-04-2019;YTD;3;8;9;31;49;72612.53;65597.41
25-04-2019;YTD;3;9;19;58;85;75092.16;66462.0
26-04-2019;MTD;1;2;3;5;7;2940.93;2597.458
26-04-2019;MTD;1;3;3;10;16;19459.84;18010.117
26-04-2019;MTD;2;6;17;49;77;70147.26;63407.348
26-04-2019;MTD;2;7;21;63;88;88748.14;78712.0
26-04-2019;MTD;3;8;2;8;12;28639.88;24457.398
26-04-2019;MTD;3;9;3;7;13;7403.87;6640.7856
26-04-2019;QTD;1;2;3;5;7;2940.93;2597.458
26-04-2019;QTD;1;3;3;10;16;19459.84;18010.117
26-04-2019;QTD;2;6;17;49;77;70147.26;63407.348
26-04-2019;QTD;2;7;21;63;88;88748.14;78712.0
26-04-2019;QTD;3;8;2;8;12;28639.88;24457.398
26-04-2019;QTD;3;9;3;7;13;7403.87;6640.7856
26-04-2019;YTD;1;2;19;54;76;81835.24;72668.26
26-04-2019;YTD;1;3;21;67;99;112341.03;101716.22
26-04-2019;YTD;2;6;74;213;323;410393.9;367246.44
26-04-2019;YTD;2;7;77;242;354;442925.53;395877.0
26-04-2019;YTD;3;8;9;31;49;72612.53;65597.41
26-04-2019;YTD;3;9;19;58;85;75092.16;66462.0
27-04-2019;MTD;1;2;3;5;7;2940.93;2597.458
27-04-2019;MTD;1;3;3;10;16;19459.84;18010.117
27-04-2019;MTD;2;6;17;49;77;70147.26;63407.348
27-04-2019;MTD;2;7;23;70;99;105458.03;93610.6
27-04-2019;MTD;3;8;3;11;16;36269.84;31520.861
27-04-2019;MTD;3;9;3;7;13;7403.87;6640.7856
27-04-2019;QTD;1;2;3;5;7;2940.93;2597.458
27-04-2019;QTD;1;3;3;10;16;19459.84;18010.117
27-04-2019;QTD;2;6;17;49;77;70147.26;63407.348
27-04-2019;QTD;2;7;23;70;99;105458.03;93610.6
27-04-2019;QTD;3;8;3;11;16;36269.84;31520.861
27-04-2019;QTD;3;9;3;7;13;7403.87;6640.7856
27-04-2019;YTD;1;2;19;54;76;81835.24;72668.26
27-04-2019;YTD;1;3;21;67;99;112341.03;101716.22
27-04-2019;YTD;2;6;74;213;323;410393.9;367246.44
27-04-2019;YTD;2;7;79;249;365;459635.44;410775.62
27-04-2019;YTD;3;8;10;34;53;80242.49;72660.87
27-04-2019;YTD;3;9;19;58;85;75092.16;66462.0
28-04-2019;MTD;1;2;3;5;7;2940.93;2597.458
28-04-2019;MTD;1;3;3;10;16;19459.84;18010.117
28-04-2019;MTD;2;6;18;52;81;71491.22;64624.61
28-04-2019;MTD;2;7;24;71;101;105878.01;93988.586
28-04-2019;MTD;3;8;3;11;16;36269.84;31520.861
28-04-2019;MTD;3;9;3;7;13;7403.87;6640.7856
28-04-2019;QTD;1;2;3;5;7;2940.93;2597.458
28-04-2019;QTD;1;3;3;10;16;19459.84;18010.117
28-04-2019;QTD;2;6;18;52;81;71491.22;64624.61
28-04-2019;QTD;2;7;24;71;101;105878.01;93988.586
28-04-2019;QTD;3;8;3;11;16;36269.84;31520.861
28-04-2019;QTD;3;9;3;7;13;7403.87;6640.7856
28-04-2019;YTD;1;2;19;54;76;81835.24;72668.26
28-04-2019;YTD;1;3;21;67;99;112341.03;101716.22
28-04-2019;YTD;2;6;75;216;327;411737.88;368463.7
28-04-2019;YTD;2;7;80;250;367;460055.4;411153.6
28-04-2019;YTD;3;8;10;34;53;80242.49;72660.87
28-04-2019;YTD;3;9;19;58;85;75092.16;66462.0
29-04-2019;MTD;1;2;3;5;7;2940.93;2597.458
29-04-2019;MTD;1;3;3;10;16;19459.84;18010.117
29-04-2019;MTD;2;6;20;58;90;74789.13;67651.35
29-04-2019;MTD;2;7;24;71;101;105878.01;93988.586
29-04-2019;MTD;3;8;3;11;16;36269.84;31520.861
29-04-2019;MTD;3;9;3;7;13;7403.87;6640.7856
29-04-2019;QTD;1;2;3;5;7;2940.93;2597.458
29-04-2019;QTD;1;3;3;10;16;19459.84;18010.117
29-04-2019;QTD;2;6;20;58;90;74789.13;67651.35
29-04-2019;QTD;2;7;24;71;101;105878.01;93988.586
29-04-2019;QTD;3;8;3;11;16;36269.84;31520.861
29-04-2019;QTD;3;9;3;7;13;7403.87;6640.7856
29-04-2019;YTD;1;2;19;54;76;81835.24;72668.26
29-04-2019;YTD;1;3;21;67;99;112341.03;101716.22
29-04-2019;YTD;2;6;77;222;336;415035.78;371490.44
29-04-2019;YTD;2;7;80;250;367;460055.4;411153.6
29-04-2019;YTD;3;8;10;34;53;80242.49;72660.87
29-04-2019;YTD;3;9;19;58;85;75092.16;66462.0
30-04-2019;MTD;1;2;3;5;7;2940.93;2597.458
30-04-2019;MTD;1;3;3;10;16;19459.84;18010.117
30-04-2019;MTD;2;6;20;58;90;74789.13;67651.35
30-04-2019;MTD;2;7;24;71;101;105878.01;93988.586
30-04-2019;MTD;3;8;3;11;16;36269.84;31520.861
30-04-2019;MTD;3;9;3;7;13;7403.87;6640.7856
30-04-2019;QTD;1;2;3;5;7;2940.93;2597.458
30-04-2019;QTD;1;3;3;10;16;19459.84;18010.117
30-04-2019;QTD;2;6;20;58;90;74789.13;67651.35
30-04-2019;QTD;2;7;24;71;101;105878.01;93988.586
30-04-2019;QTD;3;8;3;11;16;36269.84;31520.861
30-04-2019;QTD;3;9;3;7;13;7403.87;6640.7856
30-04-2019;YTD;1;2;19;54;76;81835.24;72668.26
30-04-2019;YTD;1;3;21;67;99;112341.03;101716.22
30-04-2019;YTD;2;6;77;222;336;415035.78;371490.44
30-04-2019;YTD;2;7;80;250;367;460055.4;411153.6
30-04-2019;YTD;3;8;10;34;53;80242.49;72660.87
30-04-2019;YTD;3;9;19;58;85;75092.16;66462.0
01-05-2019;MTD;1;3;2;2;2;1749.98;1634.2811
01-05-2019;MTD;2;6;1;1;1;3499.99;3254.9907
01-05-2019;MTD;2;7;1;5;8;11463.92;10186.629
01-05-2019;QTD;1;2;3;5;7;2940.93;2597.458
01-05-2019;QTD;1;3;5;12;18;21209.82;19644.398
01-05-2019;QTD;2;6;21;59;91;78289.12;70906.34
01-05-2019;QTD;2;7;25;76;109;117341.93;104175.21
01-05-2019;QTD;3;8;3;11;16;36269.84;31520.861
01-05-2019;QTD;3;9;3;7;13;7403.87;6640.7856
01-05-2019;YTD;1;2;19;54;76;81835.24;72668.26
01-05-2019;YTD;1;3;23;69;101;114091.01;103350.5
01-05-2019;YTD;2;6;78;223;337;418535.78;374745.4
01-05-2019;YTD;2;7;81;255;375;471519.34;421340.22
01-05-2019;YTD;3;8;10;34;53;80242.49;72660.87
01-05-2019;YTD;3;9;19;58;85;75092.16;66462.0
02-05-2019;MTD;1;3;2;2;2;1749.98;1634.2811
02-05-2019;MTD;2;6;1;1;1;3499.99;3254.9907
02-05-2019;MTD;2;7;2;9;14;15297.86;13433.877
02-05-2019;QTD;1;2;3;5;7;2940.93;2597.458
02-05-2019;QTD;1;3;5;12;18;21209.82;19644.398
02-05-2019;QTD;2;6;21;59;91;78289.12;70906.34
02-05-2019;QTD;2;7;26;80;115;121175.87;107422.46
02-05-2019;QTD;3;8;3;11;16;36269.84;31520.861
02-05-2019;QTD;3;9;3;7;13;7403.87;6640.7856
02-05-2019;YTD;1;2;19;54;76;81835.24;72668.26
02-05-2019;YTD;1;3;23;69;101;114091.01;103350.5
02-05-2019;YTD;2;6;78;223;337;418535.78;374745.4
02-05-2019;YTD;2;7;82;259;381;475353.28;424587.47
02-05-2019;YTD;3;8;10;34;53;80242.49;72660.87
02-05-2019;YTD;3;9;19;58;85;75092.16;66462.0
03-05-2019;MTD;1;3;3;4;5;9499.95;8819.254
03-05-2019;MTD;2;6;1;1;1;3499.99;3254.9907
03-05-2019;MTD;2;7;3;10;16;16237.84;14279.858
03-05-2019;QTD;1;2;3;5;7;2940.93;2597.458
03-05-2019;QTD;1;3;6;14;21;28959.79;26829.371
03-05-2019;QTD;2;6;21;59;91;78289.12;70906.34
03-05-2019;QTD;2;7;27;81;117;122115.85;108268.445
03-05-2019;QTD;3;8;3;11;16;36269.84;31520.861
03-05-2019;QTD;3;9;3;7;13;7403.87;6640.7856
03-05-2019;YTD;1;2;19;54;76;81835.24;72668.26
03-05-2019;YTD;1;3;24;71;104;121840.98;110535.47
03-05-2019;YTD;2;6;78;223;337;418535.78;374745.4
03-05-2019;YTD;2;7;83;260;383;476293.25;425433.44
03-05-2019;YTD;3;8;10;34;53;80242.49;72660.87
03-05-2019;YTD;3;9;19;58;85;75092.16;66462.0
04-05-2019;MTD;1;3;3;4;5;9499.95;8819.254
04-05-2019;MTD;2;6;1;1;1;3499.99;3254.9907
04-05-2019;MTD;2;7;4;14;22;26087.78;23567.803
04-05-2019;QTD;1;2;3;5;7;2940.93;2597.458
04-05-2019;QTD;1;3;6;14;21;28959.79;26829.371
04-05-2019;QTD;2;6;21;59;91;78289.12;70906.34
04-05-2019;QTD;2;7;28;85;123;131965.8;117556.39
04-05-2019;QTD;3;8;3;11;16;36269.84;31520.861
04-05-2019;QTD;3;9;3;7;13;7403.87;6640.7856
04-05-2019;YTD;1;2;19;54;76;81835.24;72668.26
04-05-2019;YTD;1;3;24;71;104;121840.98;110535.47
